feedback_id,timestamp,channel,content,sentiment_score,sentiment_label,topic_cluster,confidence,priority_score
FB_00763,2024-07-13T23:00:00.000Z,phone,"Processed feedback content 763",0.103,negative,6,0.985,0.778
FB_00764,2024-06-10T23:00:00.000Z,phone,"Processed feedback content 764",0.664,positive,6,0.722,0.837
FB_00765,2024-01-23T00:00:00.000Z,email,"Processed feedback content 765",0.558,neutral,11,0.777,0.720
FB_00766,2024-07-20T23:00:00.000Z,survey,"Processed feedback content 766",0.045,negative,10,0.948,0.905
FB_00767,2024-07-26T23:00:00.000Z,support_ticket,"Processed feedback content 767",0.811,positive,5,0.724,0.894
FB_00768,2024-05-10T23:00:00.000Z,social_media,"Processed feedback content 768",0.528,neutral,3,0.874,0.945
FB_00769,2024-08-18T23:00:00.000Z,support_ticket,"Processed feedback content 769",0.940,positive,5,0.816,0.725
FB_00770,2024-04-23T23:00:00.000Z,social_media,"Processed feedback content 770",0.655,positive,7,0.803,0.884
FB_00771,2024-07-18T23:00:00.000Z,survey,"Processed feedback content 771",0.253,negative,4,0.841,0.620
FB_00772,2024-05-31T23:00:00.000Z,support_ticket,"Processed feedback content 772",0.179,negative,7,0.817,0.658
FB_00773,2024-08-17T23:00:00.000Z,in_app,"Processed feedback content 773",0.740,positive,12,0.943,0.660
FB_00774,2024-01-08T00:00:00.000Z,support_ticket,"Processed feedback content 774",0.396,negative,5,0.703,0.721
FB_00775,2024-10-26T23:00:00.000Z,chat,"Processed feedback content 775",0.509,neutral,9,0.787,0.538
FB_00776,2024-09-18T23:00:00.000Z,phone,"Processed feedback content 776",0.945,positive,5,0.809,0.951
FB_00777,2024-12-25T00:00:00.000Z,in_app,"Processed feedback content 777",0.259,negative,6,0.904,0.804
FB_00778,2024-03-04T00:00:00.000Z,phone,"Processed feedback content 778",0.487,neutral,1,0.981,0.835
FB_00779,2024-07-15T23:00:00.000Z,survey,"Processed feedback content 779",0.134,negative,4,0.703,0.520
FB_00780,2024-08-13T23:00:00.000Z,survey,"Processed feedback content 780",0.330,negative,12,0.942,0.515
FB_00781,2024-03-15T00:00:00.000Z,chat,"Processed feedback content 781",0.679,positive,4,0.974,0.659
FB_00782,2024-12-15T00:00:00.000Z,survey,"Processed feedback content 782",0.870,positive,8,0.758,0.922
FB_00783,2024-04-27T23:00:00.000Z,survey,"Processed feedback content 783",0.392,negative,9,0.718,0.794
FB_00784,2024-02-28T00:00:00.000Z,email,"Processed feedback content 784",0.522,neutral,11,0.705,0.907
FB_00785,2024-08-01T23:00:00.000Z,chat,"Processed feedback content 785",0.228,negative,3,0.860,0.998
FB_00786,2024-11-02T00:00:00.000Z,in_app,"Processed feedback content 786",0.358,negative,6,0.952,0.608
FB_00787,2024-08-24T23:00:00.000Z,chat,"Processed feedback content 787",0.599,neutral,7,0.906,0.505
FB_00788,2024-10-14T23:00:00.000Z,email,"Processed feedback content 788",0.047,negative,1,0.769,0.607
FB_00789,2024-06-05T23:00:00.000Z,in_app,"Processed feedback content 789",0.571,neutral,12,0.850,0.522
FB_00790,2024-01-07T00:00:00.000Z,social_media,"Processed feedback content 790",0.242,negative,6,0.818,0.776
FB_00791,2024-07-25T23:00:00.000Z,survey,"Processed feedback content 791",0.193,negative,10,0.744,0.915
FB_00792,2024-10-23T23:00:00.000Z,survey,"Processed feedback content 792",0.422,neutral,11,0.791,0.660
FB_00793,2024-05-07T23:00:00.000Z,phone,"Processed feedback content 793",0.274,negative,2,0.884,0.883
FB_00794,2024-11-22T00:00:00.000Z,email,"Processed feedback content 794",0.048,negative,12,0.822,0.683
FB_00795,2024-01-14T00:00:00.000Z,phone,"Processed feedback content 795",0.803,positive,6,0.798,0.598
FB_00796,2024-02-19T00:00:00.000Z,chat,"Processed feedback content 796",0.512,neutral,7,0.890,0.507
FB_00797,2024-09-20T23:00:00.000Z,in_app,"Processed feedback content 797",0.120,negative,5,0.847,0.755
FB_00798,2024-10-25T23:00:00.000Z,phone,"Processed feedback content 798",0.538,neutral,8,0.910,0.531
FB_00799,2024-09-20T23:00:00.000Z,email,"Processed feedback content 799",0.903,positive,1,0.852,0.606
FB_00800,2024-10-23T23:00:00.000Z,email,"Processed feedback content 800",0.047,negative,2,0.898,0.535
FB_00801,2024-11-05T00:00:00.000Z,email,"Processed feedback content 801",0.619,positive,4,0.936,0.622
FB_00802,2024-03-21T00:00:00.000Z,phone,"Processed feedback content 802",0.804,positive,4,0.808,0.963
FB_00803,2024-07-20T23:00:00.000Z,survey,"Processed feedback content 803",0.597,neutral,10,0.714,0.746
FB_00804,2024-02-13T00:00:00.000Z,email,"Processed feedback content 804",0.819,positive,11,0.732,0.594
FB_00805,2024-07-31T23:00:00.000Z,phone,"Processed feedback content 805",0.652,positive,4,0.937,0.776
FB_00806,2024-03-07T00:00:00.000Z,in_app,"Processed feedback content 806",0.592,neutral,11,0.715,0.947
FB_00807,2024-03-06T00:00:00.000Z,email,"Processed feedback content 807",0.644,positive,1,0.780,0.844
FB_00808,2024-07-27T23:00:00.000Z,chat,"Processed feedback content 808",0.381,negative,6,0.785,0.604
FB_00809,2024-08-06T23:00:00.000Z,support_ticket,"Processed feedback content 809",0.603,positive,11,0.795,0.994
FB_00810,2024-05-17T23:00:00.000Z,social_media,"Processed feedback content 810",0.328,negative,12,0.902,0.960
FB_00811,2024-08-22T23:00:00.000Z,support_ticket,"Processed feedback content 811",0.194,negative,8,0.741,0.689
FB_00812,2024-06-09T23:00:00.000Z,in_app,"Processed feedback content 812",0.359,negative,4,0.932,0.682
FB_00813,2024-08-25T23:00:00.000Z,email,"Processed feedback content 813",0.035,negative,10,0.763,0.528
FB_00814,2024-08-06T23:00:00.000Z,survey,"Processed feedback content 814",0.112,negative,7,0.804,0.844
FB_00815,2024-02-12T00:00:00.000Z,support_ticket,"Processed feedback content 815",0.667,positive,8,0.812,0.840
FB_00816,2024-02-20T00:00:00.000Z,in_app,"Processed feedback content 816",0.091,negative,7,0.983,0.869
FB_00817,2024-09-04T23:00:00.000Z,email,"Processed feedback content 817",0.802,positive,6,0.844,0.769
FB_00818,2024-10-05T23:00:00.000Z,survey,"Processed feedback content 818",0.569,neutral,6,0.966,0.536
FB_00819,2024-04-24T23:00:00.000Z,support_ticket,"Processed feedback content 819",0.586,neutral,1,0.771,0.615
FB_00820,2024-03-04T00:00:00.000Z,support_ticket,"Processed feedback content 820",0.270,negative,6,0.766,0.708
FB_00821,2024-08-10T23:00:00.000Z,support_ticket,"Processed feedback content 821",0.749,positive,1,0.719,0.511
FB_00822,2024-02-23T00:00:00.000Z,phone,"Processed feedback content 822",0.469,neutral,4,0.990,0.738
FB_00823,2024-05-20T23:00:00.000Z,survey,"Processed feedback content 823",0.951,positive,1,0.835,0.638
FB_00824,2024-09-08T23:00:00.000Z,in_app,"Processed feedback content 824",0.776,positive,12,0.916,0.842
FB_00825,2024-10-08T23:00:00.000Z,social_media,"Processed feedback content 825",0.372,negative,4,0.934,0.566
FB_00826,2024-10-21T23:00:00.000Z,in_app,"Processed feedback content 826",0.897,positive,3,0.852,0.838
FB_00827,2024-04-21T23:00:00.000Z,phone,"Processed feedback content 827",0.718,positive,4,0.998,0.926
FB_00828,2024-09-03T23:00:00.000Z,social_media,"Processed feedback content 828",0.747,positive,10,0.767,0.981
FB_00829,2024-11-10T00:00:00.000Z,in_app,"Processed feedback content 829",0.006,negative,9,0.930,0.824
FB_00830,2024-10-20T23:00:00.000Z,email,"Processed feedback content 830",0.080,negative,4,0.782,0.929
FB_00831,2024-04-18T23:00:00.000Z,in_app,"Processed feedback content 831",0.736,positive,7,0.870,0.724
FB_00832,2024-05-05T23:00:00.000Z,phone,"Processed feedback content 832",0.001,negative,7,0.842,0.567
FB_00833,2024-11-11T00:00:00.000Z,email,"Processed feedback content 833",0.520,neutral,12,0.770,0.922
FB_00834,2024-06-16T23:00:00.000Z,chat,"Processed feedback content 834",0.402,neutral,6,0.962,0.624
FB_00835,2024-11-28T00:00:00.000Z,phone,"Processed feedback content 835",0.188,negative,12,0.834,0.530
FB_00836,2024-05-05T23:00:00.000Z,email,"Processed feedback content 836",0.577,neutral,11,0.947,0.713
FB_00837,2024-02-08T00:00:00.000Z,phone,"Processed feedback content 837",0.180,negative,1,0.850,0.655
FB_00838,2024-03-23T00:00:00.000Z,survey,"Processed feedback content 838",0.736,positive,6,0.860,0.752
FB_00839,2024-04-02T23:00:00.000Z,in_app,"Processed feedback content 839",0.418,neutral,4,0.762,0.768
FB_00840,2024-03-02T00:00:00.000Z,phone,"Processed feedback content 840",0.094,negative,4,0.726,0.597
FB_00841,2024-10-22T23:00:00.000Z,support_ticket,"Processed feedback content 841",0.142,negative,5,0.871,0.766
FB_00842,2024-02-06T00:00:00.000Z,social_media,"Processed feedback content 842",0.593,neutral,10,0.942,0.671
FB_00843,2024-10-19T23:00:00.000Z,email,"Processed feedback content 843",0.926,positive,7,0.788,0.544
FB_00844,2024-02-12T00:00:00.000Z,email,"Processed feedback content 844",0.884,positive,8,0.905,0.733
FB_00845,2024-10-16T23:00:00.000Z,email,"Processed feedback content 845",0.517,neutral,9,0.811,0.847
FB_00846,2024-08-21T23:00:00.000Z,chat,"Processed feedback content 846",0.630,positive,8,0.772,0.601
FB_00847,2024-10-22T23:00:00.000Z,email,"Processed feedback content 847",0.953,positive,5,0.962,0.885
FB_00848,2024-01-06T00:00:00.000Z,survey,"Processed feedback content 848",0.210,negative,8,0.835,0.888
FB_00849,2024-09-12T23:00:00.000Z,chat,"Processed feedback content 849",0.714,positive,1,0.704,0.717
FB_00850,2024-04-12T23:00:00.000Z,social_media,"Processed feedback content 850",0.940,positive,9,0.856,0.898
FB_00851,2024-12-07T00:00:00.000Z,survey,"Processed feedback content 851",0.649,positive,7,0.848,0.583
FB_00852,2024-02-02T00:00:00.000Z,social_media,"Processed feedback content 852",0.073,negative,8,0.872,0.859
FB_00853,2024-11-17T00:00:00.000Z,phone,"Processed feedback content 853",0.315,negative,5,0.759,0.876
FB_00854,2024-08-03T23:00:00.000Z,social_media,"Processed feedback content 854",0.826,positive,6,0.978,0.997
FB_00855,2024-08-03T23:00:00.000Z,chat,"Processed feedback content 855",0.818,positive,1,0.708,0.523
FB_00856,2024-10-15T23:00:00.000Z,survey,"Processed feedback content 856",0.482,neutral,10,0.741,0.743
FB_00857,2024-02-14T00:00:00.000Z,phone,"Processed feedback content 857",0.631,positive,4,0.952,0.901
FB_00858,2024-03-01T00:00:00.000Z,phone,"Processed feedback content 858",0.287,negative,2,0.931,0.592
FB_00859,2024-08-31T23:00:00.000Z,survey,"Processed feedback content 859",0.888,positive,7,0.707,0.784
FB_00860,2024-07-08T23:00:00.000Z,in_app,"Processed feedback content 860",0.974,positive,6,0.806,0.946
FB_00861,2024-07-02T23:00:00.000Z,in_app,"Processed feedback content 861",0.877,positive,5,0.958,0.939
FB_00862,2024-07-26T23:00:00.000Z,in_app,"Processed feedback content 862",0.911,positive,5,0.766,0.750
FB_00863,2024-05-10T23:00:00.000Z,chat,"Processed feedback content 863",0.556,neutral,4,0.979,0.845
FB_00864,2024-11-05T00:00:00.000Z,social_media,"Processed feedback content 864",0.601,positive,9,0.972,0.577
FB_00865,2024-04-12T23:00:00.000Z,social_media,"Processed feedback content 865",0.503,neutral,12,0.900,0.804
FB_00866,2024-03-14T00:00:00.000Z,phone,"Processed feedback content 866",0.672,positive,5,0.881,0.583
FB_00867,2024-01-25T00:00:00.000Z,support_ticket,"Processed feedback content 867",0.009,negative,2,0.993,0.950
FB_00868,2024-12-12T00:00:00.000Z,chat,"Processed feedback content 868",0.872,positive,7,0.810,0.876
FB_00869,2024-11-02T00:00:00.000Z,support_ticket,"Processed feedback content 869",0.680,positive,9,0.748,0.930
FB_00870,2024-11-04T00:00:00.000Z,email,"Processed feedback content 870",0.274,negative,9,0.981,0.932
FB_00871,2024-10-26T23:00:00.000Z,email,"Processed feedback content 871",0.745,positive,5,0.822,0.570
FB_00872,2024-07-09T23:00:00.000Z,support_ticket,"Processed feedback content 872",0.504,neutral,12,0.938,0.571
FB_00873,2024-06-25T23:00:00.000Z,email,"Processed feedback content 873",0.353,negative,8,0.727,0.630
FB_00874,2024-05-11T23:00:00.000Z,in_app,"Processed feedback content 874",0.615,positive,9,0.822,0.928
FB_00875,2024-12-02T00:00:00.000Z,email,"Processed feedback content 875",0.362,negative,4,0.937,0.770
FB_00876,2024-07-06T23:00:00.000Z,social_media,"Processed feedback content 876",0.525,neutral,4,0.889,0.980
FB_00877,2024-11-18T00:00:00.000Z,chat,"Processed feedback content 877",0.296,negative,7,0.768,0.525
FB_00878,2024-08-11T23:00:00.000Z,phone,"Processed feedback content 878",0.232,negative,6,0.930,0.777
FB_00879,2024-03-05T00:00:00.000Z,survey,"Processed feedback content 879",0.185,negative,4,0.841,0.710
FB_00880,2024-07-25T23:00:00.000Z,email,"Processed feedback content 880",0.906,positive,8,0.720,0.555
FB_00881,2024-07-26T23:00:00.000Z,phone,"Processed feedback content 881",0.802,positive,10,0.837,0.796
FB_00882,2024-01-23T00:00:00.000Z,survey,"Processed feedback content 882",0.698,positive,7,0.888,0.583
FB_00883,2024-10-25T23:00:00.000Z,survey,"Processed feedback content 883",0.433,neutral,12,0.845,0.846
FB_00884,2024-06-09T23:00:00.000Z,chat,"Processed feedback content 884",0.150,negative,12,0.896,0.910
FB_00885,2024-12-24T00:00:00.000Z,phone,"Processed feedback content 885",0.985,positive,3,0.948,0.910
FB_00886,2024-06-10T23:00:00.000Z,phone,"Processed feedback content 886",0.763,positive,7,0.832,0.641
FB_00887,2024-06-07T23:00:00.000Z,in_app,"Processed feedback content 887",0.758,positive,5,0.986,0.716
FB_00888,2024-02-08T00:00:00.000Z,support_ticket,"Processed feedback content 888",0.637,positive,9,0.776,0.922
FB_00889,2024-11-07T00:00:00.000Z,social_media,"Processed feedback content 889",0.073,negative,11,0.749,0.911
FB_00890,2024-12-05T00:00:00.000Z,chat,"Processed feedback content 890",0.870,positive,11,0.719,0.873
FB_00891,2024-12-10T00:00:00.000Z,phone,"Processed feedback content 891",0.120,negative,2,0.933,0.591
FB_00892,2024-09-01T23:00:00.000Z,in_app,"Processed feedback content 892",0.617,positive,5,0.708,0.813
FB_00893,2024-07-15T23:00:00.000Z,email,"Processed feedback content 893",0.377,negative,2,0.757,0.894
FB_00894,2024-10-09T23:00:00.000Z,phone,"Processed feedback content 894",0.998,positive,8,0.744,0.587
FB_00895,2024-07-25T23:00:00.000Z,email,"Processed feedback content 895",0.695,positive,4,0.823,0.787
FB_00896,2024-07-13T23:00:00.000Z,survey,"Processed feedback content 896",0.472,neutral,3,0.706,0.946
FB_00897,2024-03-25T00:00:00.000Z,support_ticket,"Processed feedback content 897",0.148,negative,5,0.972,0.666
FB_00898,2024-04-25T23:00:00.000Z,phone,"Processed feedback content 898",0.974,positive,7,0.738,0.893
FB_00899,2024-04-15T23:00:00.000Z,social_media,"Processed feedback content 899",0.026,negative,8,0.901,0.648
FB_00900,2024-11-20T00:00:00.000Z,email,"Processed feedback content 900",0.812,positive,5,0.837,0.733
FB_00901,2024-03-09T00:00:00.000Z,in_app,"Processed feedback content 901",0.000,negative,4,0.875,0.595
FB_00902,2024-04-14T23:00:00.000Z,phone,"Processed feedback content 902",0.155,negative,9,0.991,0.673
FB_00903,2024-03-08T00:00:00.000Z,social_media,"Processed feedback content 903",0.824,positive,2,0.776,0.818
FB_00904,2024-08-01T23:00:00.000Z,in_app,"Processed feedback content 904",0.635,positive,8,0.743,0.825
FB_00905,2024-08-26T23:00:00.000Z,social_media,"Processed feedback content 905",0.542,neutral,6,0.786,0.981
FB_00906,2024-04-11T23:00:00.000Z,support_ticket,"Processed feedback content 906",0.698,positive,10,0.977,0.842
FB_00907,2024-11-13T00:00:00.000Z,support_ticket,"Processed feedback content 907",0.424,neutral,11,0.853,0.970
FB_00908,2024-12-17T00:00:00.000Z,chat,"Processed feedback content 908",0.723,positive,4,0.933,0.735
FB_00909,2024-07-10T23:00:00.000Z,survey,"Processed feedback content 909",0.213,negative,8,0.751,0.902
FB_00910,2024-03-09T00:00:00.000Z,social_media,"Processed feedback content 910",0.446,neutral,9,0.929,0.785
FB_00911,2024-11-15T00:00:00.000Z,phone,"Processed feedback content 911",0.558,neutral,2,0.737,0.856
FB_00912,2024-03-27T00:00:00.000Z,in_app,"Processed feedback content 912",0.838,positive,12,0.753,0.721
FB_00913,2024-02-11T00:00:00.000Z,email,"Processed feedback content 913",0.153,negative,10,0.970,0.525
FB_00914,2024-11-01T00:00:00.000Z,email,"Processed feedback content 914",0.989,positive,2,0.897,0.516
FB_00915,2024-02-06T00:00:00.000Z,support_ticket,"Processed feedback content 915",0.972,positive,8,0.976,0.548
FB_00916,2024-04-22T23:00:00.000Z,support_ticket,"Processed feedback content 916",0.766,positive,10,0.999,0.736
FB_00917,2024-05-01T23:00:00.000Z,social_media,"Processed feedback content 917",0.960,positive,12,0.738,0.968
FB_00918,2024-11-03T00:00:00.000Z,chat,"Processed feedback content 918",0.958,positive,1,0.889,0.810
FB_00919,2024-10-01T23:00:00.000Z,survey,"Processed feedback content 919",0.103,negative,3,0.724,0.686
FB_00920,2024-02-25T00:00:00.000Z,support_ticket,"Processed feedback content 920",0.575,neutral,12,0.941,0.577
FB_00921,2024-03-21T00:00:00.000Z,in_app,"Processed feedback content 921",0.677,positive,4,0.877,0.830
FB_00922,2024-12-17T00:00:00.000Z,survey,"Processed feedback content 922",0.633,positive,12,0.724,0.615
FB_00923,2024-07-08T23:00:00.000Z,in_app,"Processed feedback content 923",0.097,negative,3,0.732,0.731
FB_00924,2024-09-30T23:00:00.000Z,social_media,"Processed feedback content 924",0.579,neutral,10,0.929,0.925
FB_00925,2024-03-20T00:00:00.000Z,support_ticket,"Processed feedback content 925",0.887,positive,1,0.941,0.601
FB_00926,2024-10-13T23:00:00.000Z,chat,"Processed feedback content 926",0.150,negative,6,0.791,0.557
FB_00927,2024-01-01T00:00:00.000Z,chat,"Processed feedback content 927",0.330,negative,11,0.811,0.586
FB_00928,2024-05-11T23:00:00.000Z,in_app,"Processed feedback content 928",0.099,negative,2,0.921,0.630
FB_00929,2024-07-12T23:00:00.000Z,in_app,"Processed feedback content 929",0.672,positive,10,0.753,0.649
FB_00930,2024-03-10T00:00:00.000Z,email,"Processed feedback content 930",0.283,negative,3,0.701,0.770
FB_00931,2024-03-11T00:00:00.000Z,email,"Processed feedback content 931",0.893,positive,11,0.828,0.765
FB_00932,2024-02-01T00:00:00.000Z,phone,"Processed feedback content 932",0.656,positive,3,0.787,0.859
FB_00933,2024-09-27T23:00:00.000Z,social_media,"Processed feedback content 933",0.178,negative,7,0.707,0.655
FB_00934,2024-06-15T23:00:00.000Z,phone,"Processed feedback content 934",0.573,neutral,5,0.988,0.804
FB_00935,2024-01-12T00:00:00.000Z,chat,"Processed feedback content 935",0.957,positive,7,0.866,0.541
FB_00936,2024-01-03T00:00:00.000Z,email,"Processed feedback content 936",0.575,neutral,4,0.756,0.908
FB_00937,2024-06-04T23:00:00.000Z,support_ticket,"Processed feedback content 937",0.828,positive,9,0.835,0.975
FB_00938,2024-09-20T23:00:00.000Z,chat,"Processed feedback content 938",0.390,negative,6,0.935,0.705
FB_00939,2024-10-23T23:00:00.000Z,in_app,"Processed feedback content 939",0.966,positive,9,0.793,0.612
FB_00940,2024-09-12T23:00:00.000Z,survey,"Processed feedback content 940",0.439,neutral,8,0.912,0.823
FB_00941,2024-12-10T00:00:00.000Z,support_ticket,"Processed feedback content 941",0.065,negative,10,0.859,0.912
FB_00942,2024-10-26T23:00:00.000Z,phone,"Processed feedback content 942",0.707,positive,11,0.946,0.651
FB_00943,2024-06-01T23:00:00.000Z,social_media,"Processed feedback content 943",0.120,negative,1,0.720,0.821
FB_00944,2024-10-19T23:00:00.000Z,survey,"Processed feedback content 944",0.982,positive,12,0.979,0.983
FB_00945,2024-12-16T00:00:00.000Z,in_app,"Processed feedback content 945",0.127,negative,10,0.806,0.888
FB_00946,2024-10-11T23:00:00.000Z,in_app,"Processed feedback content 946",0.421,neutral,8,0.898,0.961
FB_00947,2024-04-02T23:00:00.000Z,phone,"Processed feedback content 947",0.603,positive,9,0.787,0.921
FB_00948,2024-11-19T00:00:00.000Z,survey,"Processed feedback content 948",0.672,positive,2,0.749,0.520
FB_00949,2024-09-04T23:00:00.000Z,chat,"Processed feedback content 949",0.066,negative,3,0.748,0.692
FB_00950,2024-03-03T00:00:00.000Z,phone,"Processed feedback content 950",0.461,neutral,7,0.930,0.635
FB_00951,2024-02-23T00:00:00.000Z,in_app,"Processed feedback content 951",0.254,negative,6,0.977,0.902
FB_00952,2024-07-07T23:00:00.000Z,in_app,"Processed feedback content 952",0.468,neutral,6,0.893,0.713
FB_00953,2024-05-27T23:00:00.000Z,email,"Processed feedback content 953",0.152,negative,2,0.753,0.865
FB_00954,2024-11-09T00:00:00.000Z,in_app,"Processed feedback content 954",0.961,positive,11,0.971,0.605
FB_00955,2024-06-13T23:00:00.000Z,survey,"Processed feedback content 955",0.495,neutral,7,0.811,0.543
FB_00956,2024-04-07T23:00:00.000Z,email,"Processed feedback content 956",0.722,positive,6,0.980,0.954
FB_00957,2024-03-11T00:00:00.000Z,phone,"Processed feedback content 957",0.451,neutral,3,0.783,0.857
FB_00958,2024-04-01T23:00:00.000Z,survey,"Processed feedback content 958",0.899,positive,12,0.724,0.978
FB_00959,2024-02-06T00:00:00.000Z,social_media,"Processed feedback content 959",0.240,negative,1,0.964,0.965
FB_00960,2024-11-26T00:00:00.000Z,support_ticket,"Processed feedback content 960",0.150,negative,12,0.762,0.846
FB_00961,2024-12-08T00:00:00.000Z,chat,"Processed feedback content 961",0.511,neutral,6,0.946,0.617
FB_00962,2024-08-20T23:00:00.000Z,phone,"Processed feedback content 962",0.171,negative,12,0.968,0.542
FB_00963,2024-01-05T00:00:00.000Z,survey,"Processed feedback content 963",0.926,positive,4,0.920,0.673
FB_00964,2024-07-01T23:00:00.000Z,phone,"Processed feedback content 964",0.997,positive,12,0.978,0.948
FB_00965,2024-11-16T00:00:00.000Z,phone,"Processed feedback content 965",0.718,positive,9,0.773,0.834
FB_00966,2024-10-23T23:00:00.000Z,email,"Processed feedback content 966",0.101,negative,6,0.903,0.872
FB_00967,2024-08-27T23:00:00.000Z,in_app,"Processed feedback content 967",0.051,negative,2,0.908,0.511
FB_00968,2024-04-21T23:00:00.000Z,support_ticket,"Processed feedback content 968",0.091,negative,12,0.803,0.716
FB_00969,2024-07-27T23:00:00.000Z,survey,"Processed feedback content 969",0.591,neutral,2,0.701,0.987
FB_00970,2024-09-07T23:00:00.000Z,social_media,"Processed feedback content 970",0.415,neutral,9,0.927,0.916
FB_00971,2024-12-10T00:00:00.000Z,social_media,"Processed feedback content 971",0.833,positive,5,0.877,0.638
FB_00972,2024-04-17T23:00:00.000Z,survey,"Processed feedback content 972",0.604,positive,4,0.856,0.595
FB_00973,2024-04-08T23:00:00.000Z,support_ticket,"Processed feedback content 973",0.133,negative,6,0.759,0.543
FB_00974,2024-05-22T23:00:00.000Z,phone,"Processed feedback content 974",0.615,positive,9,0.764,0.900
FB_00975,2024-10-20T23:00:00.000Z,email,"Processed feedback content 975",0.342,negative,10,0.899,0.741
FB_00976,2024-10-11T23:00:00.000Z,social_media,"Processed feedback content 976",0.492,neutral,10,0.994,0.681
FB_00977,2024-03-22T00:00:00.000Z,support_ticket,"Processed feedback content 977",0.002,negative,8,0.840,0.713
FB_00978,2024-09-05T23:00:00.000Z,in_app,"Processed feedback content 978",0.091,negative,7,0.878,0.749
FB_00979,2024-06-09T23:00:00.000Z,in_app,"Processed feedback content 979",0.626,positive,12,0.883,0.565
FB_00980,2024-12-18T00:00:00.000Z,support_ticket,"Processed feedback content 980",0.426,neutral,11,0.721,0.651
FB_00981,2024-06-01T23:00:00.000Z,phone,"Processed feedback content 981",0.319,negative,1,0.928,0.779
FB_00982,2024-07-21T23:00:00.000Z,survey,"Processed feedback content 982",0.407,neutral,4,0.800,0.581
FB_00983,2024-12-23T00:00:00.000Z,phone,"Processed feedback content 983",0.175,negative,7,0.880,0.809
FB_00984,2024-07-17T23:00:00.000Z,in_app,"Processed feedback content 984",0.717,positive,1,0.825,0.625
FB_00985,2024-06-15T23:00:00.000Z,survey,"Processed feedback content 985",0.858,positive,2,0.954,0.533
FB_00986,2024-05-03T23:00:00.000Z,email,"Processed feedback content 986",0.254,negative,9,0.765,0.584
FB_00987,2024-08-07T23:00:00.000Z,email,"Processed feedback content 987",0.109,negative,9,0.737,0.957
FB_00988,2024-03-02T00:00:00.000Z,in_app,"Processed feedback content 988",0.629,positive,7,0.847,0.899
FB_00989,2024-05-02T23:00:00.000Z,support_ticket,"Processed feedback content 989",0.585,neutral,3,0.810,0.525
FB_00990,2024-02-06T00:00:00.000Z,email,"Processed feedback content 990",0.122,negative,7,0.729,0.943
FB_00991,2024-10-06T23:00:00.000Z,support_ticket,"Processed feedback content 991",0.673,positive,11,0.796,0.857
FB_00992,2024-03-25T00:00:00.000Z,support_ticket,"Processed feedback content 992",0.607,positive,7,0.874,0.561
FB_00993,2024-10-15T23:00:00.000Z,chat,"Processed feedback content 993",0.717,positive,12,0.903,0.506
FB_00994,2024-03-14T00:00:00.000Z,email,"Processed feedback content 994",0.304,negative,8,0.937,0.970
FB_00995,2024-11-28T00:00:00.000Z,in_app,"Processed feedback content 995",0.929,positive,7,0.779,0.900
FB_00996,2024-03-26T00:00:00.000Z,survey,"Processed feedback content 996",0.030,negative,9,0.818,0.629
FB_00997,2024-12-25T00:00:00.000Z,support_ticket,"Processed feedback content 997",0.832,positive,11,0.975,0.800
FB_00998,2024-08-09T23:00:00.000Z,support_ticket,"Processed feedback content 998",0.403,neutral,10,0.950,0.707
FB_00999,2024-12-21T00:00:00.000Z,support_ticket,"Processed feedback content 999",0.157,negative,11,0.962,0.723
FB_01000,2024-12-13T00:00:00.000Z,chat,"Processed feedback content 1000",0.155,negative,9,0.865,0.568
